timestamp,event_type,source,target,punk_id,punk_type
1627688746,PunkBought,0xf6bc89cc57e33c4e8053c4d8e63b70bf8c47e1a1,0x1cbb87bb9a4dd0316189eede2277a58590dc124a,3831,Zombie
1627688798,PunkBought,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,0x1cbb87bb9a4dd0316189eede2277a58590dc124a,8472,Zombie
1627707496,PunkTransfer,0xe83c750b2708320bb134796c555b80df39a3d97b,0x2cc12318de28edc9c753f7cb22100890af630c2d,8553,Zombie
1627707507,PunkTransfer,0xe83c750b2708320bb134796c555b80df39a3d97b,0x2cc12318de28edc9c753f7cb22100890af630c2d,1478,Zombie
1627708079,PunkTransfer,0xe83c750b2708320bb134796c555b80df39a3d97b,0x2cc12318de28edc9c753f7cb22100890af630c2d,8531,Zombie
1627740708,PunkBought,0xe1d29d0a39962a9a8d2a297ebe82e166f8b8ec18,0xff4c60814adc5ee4cdf9a57e0944b1e4678ff09c,6649,Zombie
1627791123,PunkTransfer,0xff4c60814adc5ee4cdf9a57e0944b1e4678ff09c,0x2e675eeae4747c248bfddbafaa3a8a2fdddaa44b,6649,Zombie
1627818624,PunkTransfer,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,0x2f2f237d2e655cc0a6f6fef761e5aef13087e71f,7252,Zombie
1627818640,PunkTransfer,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,0x2f2f237d2e655cc0a6f6fef761e5aef13087e71f,1526,Zombie
1627896189,PunkTransfer,0xe5fa914955e59529f041c8182378ec8f17b32516,0x944d3225a911852a2562d362117f6de7e44cd2ae,9997,Zombie
1628044287,PunkBought,0x2f2f237d2e655cc0a6f6fef761e5aef13087e71f,0x9fce8eb77fb67660cb134f4ee4c82a48f415f812,7252,Zombie
1628273936,PunkBought,0xfab9b89d9a0317f0f2a0e6643a1c956c66550ed4,0x7cd3fc0e4ef95897f9b8db951dfc075cc924ebbe,2338,Zombie
1628370634,PunkTransfer,0x0601d0235645a6ce6356ef11aa0b225c68605131,0x31a5ff62a1b2c0f030aee1661eab6513ae676e23,1935,Zombie
1629409359,PunkTransfer,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,0x8599fd9ec18c2b8918b4dfba7d7f7b4573e4afbb,3489,Zombie
1629409403,PunkTransfer,0x8599fd9ec18c2b8918b4dfba7d7f7b4573e4afbb,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,3489,Zombie
1629681071,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,3489,Zombie
1629786842,PunkBought,0x9fce8eb77fb67660cb134f4ee4c82a48f415f812,0x956d14b8b548ac2db7069ad33d7b86e6d99f2297,7252,Zombie
1629788811,PunkTransfer,0x956d14b8b548ac2db7069ad33d7b86e6d99f2297,0x85560dbef2533eec139b3e206b119fd700f90262,7252,Zombie
1629830557,PunkTransfer,0x1cbb87bb9a4dd0316189eede2277a58590dc124a,0x9fce8eb77fb67660cb134f4ee4c82a48f415f812,3831,Zombie
1629830557,PunkTransfer,0x1cbb87bb9a4dd0316189eede2277a58590dc124a,0x9fce8eb77fb67660cb134f4ee4c82a48f415f812,8472,Zombie
1630129201,PunkTransfer,0x85560dbef2533eec139b3e206b119fd700f90262,0x0a8f4037729accb854da856431a87b8a264d8c40,7252,Zombie
1630204757,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xd2c1a0138716f0f9987977111ba14182e6972630,2066,Zombie
1630205175,PunkTransfer,0xd2c1a0138716f0f9987977111ba14182e6972630,0xf3016b7608acfbec9df4ae1ead36bb5f1bad4ff4,2066,Zombie
1630269032,PunkTransfer,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,0x0a28cb91b619faa000edd9addc6ce0fba2e4eb56,9203,Zombie
1630348099,PunkTransfer,0x9fce8eb77fb67660cb134f4ee4c82a48f415f812,0xce90a7949bb78892f159f428d0dc23a8e3584d75,8472,Zombie
1630348099,PunkTransfer,0x9fce8eb77fb67660cb134f4ee4c82a48f415f812,0xce90a7949bb78892f159f428d0dc23a8e3584d75,3831,Zombie
1630741739,PunkTransfer,0x9f41a4b4a09721fee705681963141035dc0023af,0xaff336d5653776e9ce858d9d28f9d755c53979df,6275,Zombie
1630768382,PunkBought,0xaff336d5653776e9ce858d9d28f9d755c53979df,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,6275,Zombie
1630791541,PunkBought,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0xd2c1a0138716f0f9987977111ba14182e6972630,6275,Zombie
1631385683,PunkBought,0x389747708cfe615ca6825243d476c0ebe268e192,0xf2a70bedcc1ea9145cfc2eacc670e798a713b9ad,8857,Zombie
1631758317,PunkTransfer,0xf2a70bedcc1ea9145cfc2eacc670e798a713b9ad,0xdf37ac79f8e9b698c4ab57d30a41e7f272331391,8857,Zombie
1632854563,PunkTransfer,0x30fe9e1972a79f7351749602c5e3253de6310ba1,0xee20f88c3382d781a21057e0c901cb75569d25e9,6586,Zombie
1632916917,PunkTransfer,0x944d3225a911852a2562d362117f6de7e44cd2ae,0xf2ef5636b38ecf46324ac97957a514beda674d7d,9997,Zombie
1634318117,PunkTransfer,0xa351a4fffceed60b6d4351e1b20c55e3a6fb5503,0xba13f5e38aac6abac49ee0607f9cfa8ac4688a00,2306,Zombie
